,Unnamed: 0,Species,gps,Year,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,novemnotata_2007_18km,novemnotata_2008_18km,novemnotata_2009_18km,novemnotata_2010_18km,novemnotata_2011_18km,novemnotata_2012_18km,novemnotata_2013_18km,novemnotata_2014_18km,novemnotata_2015_18km,novemnotata_2016_18km,novemnotata_2017_18km,novemnotata_2018_18km,novemnotata_2019_18km,novemnotata_2020_18km,novemnotata_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,parenthesis_2007_18km,parenthesis_2008_18km,parenthesis_2009_18km,parenthesis_2010_18km,parenthesis_2011_18km,parenthesis_2012_18km,parenthesis_2013_18km,parenthesis_2014_18km,parenthesis_2015_18km,parenthesis_2016_18km,parenthesis_2017_18km,parenthesis_2018_18km,parenthesis_2019_18km,parenthesis_2020_18km,parenthesis_2021_18km,vnigrum_2007_18km,vnigrum_2008_18km,vnigrum_2009_18km,vnigrum_2010_18km,vnigrum_2011_18km,vnigrum_2012_18km,vnigrum_2013_18km,vnigrum_2014_18km,vnigrum_2015_18km,vnigrum_2016_18km,vnigrum_2017_18km,vnigrum_2018_18km,vnigrum_2019_18km,vnigrum_2020_18km,vnigrum_2021_18km,caseyi_2007_18km,caseyi_2008_18km,caseyi_2009_18km,caseyi_2010_18km,caseyi_2011_18km,caseyi_2012_18km,caseyi_2013_18km,caseyi_2014_18km,caseyi_2015_18km,caseyi_2016_18km,caseyi_2017_18km,caseyi_2018_18km,caseyi_2019_18km,caseyi_2020_18km,caseyi_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km,mccownii_2007_18km,mccownii_2008_18km,mccownii_2009_18km,mccownii_2010_18km,mccownii_2011_18km,mccownii_2012_18km,mccownii_2013_18km,mccownii_2014_18km,mccownii_2015_18km,mccownii_2016_18km,mccownii_2017_18km,mccownii_2018_18km,mccownii_2019_18km,mccownii_2020_18km,mccownii_2021_18km,ornatus_2007_18km,ornatus_2008_18km,ornatus_2009_18km,ornatus_2010_18km,ornatus_2011_18km,ornatus_2012_18km,ornatus_2013_18km,ornatus_2014_18km,ornatus_2015_18km,ornatus_2016_18km,ornatus_2017_18km,ornatus_2018_18km,ornatus_2019_18km,ornatus_2020_18km,ornatus_2021_18km
91,91,Coccinella transversoguttata,"(38.9330494, -104.60858)",2012,,0.0,0.6666666666666666,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.7142857142857143,0.6666666666666666,0.5,0.4375,0.2,0.16666666666666666,0.18181818181818182,0.0625,0.11538461538461539,0.04054054054054054,0.0784313725490196,0.04,0.03508771929824561,0.0,0.5,0.6,0.625,0.5714285714285714,0.6363636363636364,0.16666666666666666,0.5,0.4,0.0,0.2727272727272727,0.3333333333333333,0.06896551724137931,0.1282051282051282,0.17777777777777778,,0.0,0.6666666666666666,0.5,0.4,0.8333333333333334,0.09090909090909091,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.09090909090909091,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.07407407407407407,0.058823529411764705,0.05555555555555555,0.03125,0.12,0.104,0.24324324324324326,0.14432989690721648,0.41935483870967744,0.26,0.20437956204379562,0.23703703703703705,0.4258064516129032,0.21649484536082475,0.0,0.0,0.125,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.058823529411764705,0.06451612903225806,0.024390243902439025,0.06818181818181818,0.13953488372093023,0.07042253521126761,0.3225806451612903,0.1792452830188679,0.1485148514851485,0.20388349514563106,0.2903225806451613,0.14678899082568808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.021739130434782608,0.0,0.0,
92,92,Coccinella transversoguttata,"(47.44, -114.17305)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.017857142857142856,0.0547945205479452,0.03278688524590164,0.05555555555555555,0.056818181818181816,0.09278350515463918,0.1111111111111111,0.09090909090909091,0.18,0.09569377990430622,0.06111111111111111,0.0,0.0,0.0,0.0,0.03125,0.05333333333333334,0.024,0.02702702702702703,0.05154639175257732,0.07526881720430108,0.1,0.08029197080291971,0.13333333333333333,0.04516129032258064,0.04639175257731959,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.05555555555555555,0.0,0.0,0.12121212121212122,0.07407407407407407,0.06451612903225806,0.07142857142857142,0.0,0.0,0.0,0.0,0.03225806451612903,0.024390243902439025,0.022727272727272728,0.0,0.0,0.0,0.009433962264150943,0.0,0.019417475728155338,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93,93,Coccinella transversoguttata,"(46.5958056, -112.02703)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0625,0.2,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0410958904109589,0.06557377049180328,0.0,0.011363636363636364,0.041237113402061855,0.027777777777777776,0.02097902097902098,0.013333333333333334,0.023923444976076555,0.044444444444444446,0.0,0.1111111111111111,0.029411764705882353,0.1388888888888889,0.09375,0.06666666666666667,0.032,0.08108108108108109,0.08247422680412371,0.10752688172043011,0.48,0.2116788321167883,0.32592592592592595,0.45806451612903226,0.38144329896907214,0.0,0.0,0.125,0.0,0.14285714285714285,0.14285714285714285,0.03333333333333333,0.1,0.3333333333333333,0.6428571428571429,0.4782608695652174,0.30303030303030304,1.0,1.0,0.75,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.014084507042253521,0.03225806451612903,0.0,0.009900990099009901,0.04854368932038835,0.021505376344086023,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.041666666666666664,0.0,0.0,0.043478260869565216,0.0,0.0,0.034482758620689655,0.09090909090909091,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94,94,Coccinella transversoguttata,"(46.1258883, -112.94509)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0684931506849315,0.08196721311475409,0.06944444444444445,0.07954545454545454,0.10309278350515463,0.09259259259259259,0.06993006993006994,0.16666666666666666,0.14832535885167464,0.16111111111111112,0.0,0.0,0.0,0.0,0.0625,0.04,0.024,0.10810810810810811,0.07216494845360824,0.0967741935483871,0.24,0.16058394160583941,0.37037037037037035,0.2645161290322581,0.18556701030927836,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.08695652173913043,0.09090909090909091,0.5555555555555556,0.3548387096774194,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.046511627906976744,0.028169014084507043,0.0,0.02830188679245283,0.019801980198019802,0.009708737864077669,0.03225806451612903,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95,95,Coccinella transversoguttata,"(46.42, -112.13)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0410958904109589,0.04918032786885246,0.013888888888888888,0.011363636363636364,0.030927835051546393,0.009259259259259259,0.006993006993006993,0.0,0.019138755980861243,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
96,96,Coccinella transversoguttata,"(46.13015, -112.9737)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0684931506849315,0.08196721311475409,0.06944444444444445,0.07954545454545454,0.10309278350515463,0.09259259259259259,0.06993006993006994,0.16666666666666666,0.14832535885167464,0.16111111111111112,0.0,0.0,0.0,0.0,0.0625,0.04,0.024,0.10810810810810811,0.07216494845360824,0.08602150537634409,0.22,0.16058394160583941,0.34814814814814815,0.24516129032258063,0.17525773195876287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08695652173913043,0.06060606060606061,0.48148148148148145,0.3548387096774194,0.25,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.046511627906976744,0.028169014084507043,0.0,0.02830188679245283,0.019801980198019802,0.009708737864077669,0.03225806451612903,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97,97,Coccinella transversoguttata,"(42.719722747802734, -103.13543701171876)",2012,,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.013513513513513514,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.2,0.0,0.09090909090909091,0.047619047619047616,0.034482758620689655,0.0,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.016,0.0,0.0,0.021505376344086023,0.02,0.014598540145985401,0.02962962962962963,0.05806451612903226,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.03571428571428571,0.09090909090909091,0.0,0.0,0.058823529411764705,0.0,0.024390243902439025,0.022727272727272728,0.023255813953488372,0.014084507042253521,0.016129032258064516,0.018867924528301886,0.019801980198019802,0.038834951456310676,0.010752688172043012,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,
98,98,Coccinella transversoguttata,"(46.125335, -112.96037)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0684931506849315,0.08196721311475409,0.06944444444444445,0.07954545454545454,0.10309278350515463,0.09259259259259259,0.06993006993006994,0.16666666666666666,0.14832535885167464,0.16111111111111112,0.0,0.0,0.0,0.0,0.0625,0.04,0.024,0.10810810810810811,0.07216494845360824,0.0967741935483871,0.23,0.16058394160583941,0.34814814814814815,0.25806451612903225,0.18041237113402062,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.08695652173913043,0.09090909090909091,0.5555555555555556,0.3548387096774194,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.046511627906976744,0.028169014084507043,0.0,0.02830188679245283,0.019801980198019802,0.009708737864077669,0.03225806451612903,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
99,99,Coccinella transversoguttata,"(42.224867, -121.78167)",2012,,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.041666666666666664,0.0,0.0,0.027777777777777776,0.03389830508474576,0.005917159763313609,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.021739130434782608,0.0,0.0136986301369863,0.01639344262295082,0.0,0.011363636363636364,0.010309278350515464,0.018518518518518517,0.0,0.006666666666666667,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.010309278350515464,0.010752688172043012,0.05,0.0072992700729927005,0.0,0.0064516129032258064,0.02577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.046511627906976744,0.028169014084507043,0.016129032258064516,0.018867924528301886,0.0,0.019417475728155338,0.03225806451612903,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,100,Coccinella transversoguttata,"(39.171091, -105.717199)",2013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.045454545454545456,0.010309278350515464,0.0,0.0,0.006666666666666667,0.0,0.005555555555555556,0.045454545454545456,0.0,0.029411764705882353,0.08333333333333333,0.046875,0.013333333333333334,0.016,0.8378378378378378,0.28865979381443296,0.3978494623655914,0.15,0.08759124087591241,0.06666666666666667,0.12903225806451613,0.08762886597938144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.03225806451612903,0.0,0.09090909090909091,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.023255813953488372,0.04225352112676056,0.0,0.0,0.0,0.0,0.010752688172043012,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,101,Coccinella transversoguttata,"(38.5423297612, -106.9119689672)",2013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.046511627906976744,0.08695652173913043,0.03571428571428571,0.0821917808219178,0.19672131147540983,0.125,0.125,0.14432989690721648,0.06481481481481481,0.15384615384615385,0.08,0.06220095693779904,0.14444444444444443,0.13636363636363635,0.07407407407407407,0.08823529411764706,0.027777777777777776,0.015625,0.06666666666666667,0.008,0.04054054054054054,0.07216494845360824,0.053763440860215055,0.09,0.072992700729927,0.044444444444444446,0.08387096774193549,0.05670103092783505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0625,0.029411764705882353,0.06451612903225806,0.0,0.0,0.06976744186046512,0.028169014084507043,0.04838709677419355,0.02830188679245283,0.0297029702970297,0.019417475728155338,0.053763440860215055,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
